uhq_id,uhq_title,uhq_link,title,title_link,author,author_link,type,year,publisher,publisher_tag,metadata,citation_num,citation_link,sample_text
G0007,Negro Slaves in Utah,"https://scholar.google.com/scholar?cites=2531796587771118109&as_sdt=5,45&sciodt=0,45&hl=en", The frontier against slavery: Western anti-Negro prejudice and the slavery extension controversy,https://books.google.com/books?hl=en&lr=&id=vUYeAt6ZwJEC&oi=fnd&pg=PR9&ots=irAZwDf9dA&sig=UTWMKwhpzfyemqNK-pExPJr5aSs,EH Berwanger,,BOOK,2002,University of Illinois Press,books.google.com,EH Berwanger - 2002 - books.google.com,339,"https://scholar.google.com/scholar?cites=18385707885298960531&as_sdt=5,45&sciodt=0,45&hl=en","Eugene H. Berwanger's study of anti-slavery sentiment in the antebellum West is as resoundingly important now, in a new paperback edition, as when first published in 1967. In …"
G0007,Negro Slaves in Utah,"https://scholar.google.com/scholar?cites=2531796587771118109&as_sdt=5,45&sciodt=0,45&hl=en", The Mormon Church and Blacks: A Documentary History,https://books.google.com/books?hl=en&lr=&id=Pn20CgAAQBAJ&oi=fnd&pg=PP1&ots=J02c0VyQ9s&sig=0JGTC8BwPrq27-emB1FEJVqetdU,ML Harris,,BOOK,2015,University of Illinois Press,books.google.com,"ML Harris, NG Bringhurst - 2015 - books.google.com",36,"https://scholar.google.com/scholar?cites=9708506504386538734&as_sdt=5,45&sciodt=0,45&hl=en",The year 1978 marked a watershed year in the history of The Church of Jesus Christ of Latter-day Saints as it lifted a 126-year ban on ordaining black males for the priesthood. This …
G0007,Negro Slaves in Utah,"https://scholar.google.com/scholar?cites=2531796587771118109&as_sdt=5,45&sciodt=0,45&hl=en","Recognition, Racism, and Reflections on the Writing of Western Black History",https://www.jstor.org/stable/3637896,LB De,,ARTICLE,1975,Pacific Historical Review,JSTOR,"LB De Graaf - Pacific Historical Review, 1975 - JSTOR",34,"https://scholar.google.com/scholar?cites=3810272467836585868&as_sdt=5,45&sciodt=0,45&hl=en",IN THE 1960s the tremendous increase in historical literature on black Americans began to make an impact upon western history. The role of blacks in several facets of the frontier was …
G0007,Negro Slaves in Utah,"https://scholar.google.com/scholar?cites=2531796587771118109&as_sdt=5,45&sciodt=0,45&hl=en"," "" Redeeming"" the Indian: The Enslavement of Indian Children in New Mexico and Utah",https://scholarlypublishingcollective.org/uip/uhq/article-abstract/67/3/220/203595,S Jones,,ARTICLE,1999,Utah Historical Quarterly,scholarlypublishingcollective.org,"S Jones - Utah Historical Quarterly, 1999 - scholarlypublishingcollective.org",22,"https://scholar.google.com/scholar?cites=285289287418913831&as_sdt=5,45&sciodt=0,45&hl=en","Spain after his first voyage o ment of American Indians both Spanish, particularly-as a me Christ. In the New World its ingrained tradition among t Europeans witness the use and …"
G0007,Negro Slaves in Utah,"https://scholar.google.com/scholar?cites=2531796587771118109&as_sdt=5,45&sciodt=0,45&hl=en",The Mormons and Slavery: A Closer Look,https://www.jstor.org/stable/3639603,NG Bringhurst,,ARTICLE,1981,Pacific Historical Review,JSTOR,"NG Bringhurst - Pacific Historical Review, 1981 - JSTOR",20,"https://scholar.google.com/scholar?cites=10045630618310319184&as_sdt=5,45&sciodt=0,45&hl=en","THE YEAR 1852 was a year of decision for Brigham Young and his Mormon followers. After three years of uncertainty-in the wake of their long, arduous migration to the Great Basin-the …"
G0007,Negro Slaves in Utah,"https://scholar.google.com/scholar?cites=2531796587771118109&as_sdt=5,45&sciodt=0,45&hl=en"," Sweet Freedom's Plains: African Americans on the Overland Trails, 1841–1869",https://books.google.com/books?hl=en&lr=&id=7xUkDQAAQBAJ&oi=fnd&pg=PR11&ots=dWkW5q_8gf&sig=sBn91CshwV_0YhHj11z6XF3dgQk,SAW Moore,,BOOK,2016,University of Oklahoma Press,books.google.com,SAW Moore - 2016 - books.google.com,13,"https://scholar.google.com/scholar?cites=11267685707560692843&as_sdt=5,45&sciodt=0,45&hl=en",The westward migration of nearly half a million Americans in the mid-nineteenth century looms large in US history. Classic images of rugged Euro-Americans traversing the plains in …
G0007,Negro Slaves in Utah,"https://scholar.google.com/scholar?cites=2531796587771118109&as_sdt=5,45&sciodt=0,45&hl=en","Prelude to the National"" Defense of Marriage"" Campaign: Civil Discrimination Against Feared or Despised Minorities",https://www.jstor.org/stable/pdf/45226709.pdf,DM Quinn,,ARTICLE,2000,Dialogue: A Journal of Mormon Thought,JSTOR,"DM Quinn - Dialogue: A Journal of Mormon Thought, 2000 - JSTOR",10,"https://scholar.google.com/scholar?cites=15781670641666801379&as_sdt=5,45&sciodt=0,45&hl=en",America is currently in the midst of state-by-state political activism and judicial appeals to prevent the legalization of same-sex marriage. In 1996 the US Supreme Court invalidated …
G0007,Negro Slaves in Utah,"https://scholar.google.com/scholar?cites=2531796587771118109&as_sdt=5,45&sciodt=0,45&hl=en", West of Slavery: The Southern Dream of a Transcontinental Empire,https://books.google.com/books?hl=en&lr=&id=UDf_DwAAQBAJ&oi=fnd&pg=PP1&ots=l7SeK1LlVq&sig=GF_E5tDF_OiwGsL-BdVJpkXJhr8,"<a href=""/citations?user=5tieav4AAAAJ&amp;hl=en&amp;oi=sra"">K Waite</a>",https://scholar.google.com/citations?user=5tieav4AAAAJ&hl=en&oi=sra,BOOK,2021,University of North Carolina Press,books.google.com,K Waite - 2021 - books.google.com,9,"https://scholar.google.com/scholar?cites=1263565643195947902&as_sdt=5,45&sciodt=0,45&hl=en","When American slaveholders looked west in the mid-nineteenth century, they saw an empire unfolding before them. They pursued that vision through diplomacy, migration, and …"
G0007,Negro Slaves in Utah,"https://scholar.google.com/scholar?cites=2531796587771118109&as_sdt=5,45&sciodt=0,45&hl=en",A Peculiar Place for the Peculiar Institution: Slavery and Sovereignty in Early Territorial Utah,https://scholarsarchive.byu.edu/cgi/viewcontent.cgi?article=2006&context=etd,NR Ricks,,THESIS/DISSERTATION,2007,Brigham Young University,scholarsarchive.byu.edu,NR Ricks - 2007 - scholarsarchive.byu.edu,7,"https://scholar.google.com/scholar?cites=425789537196313447&as_sdt=5,45&sciodt=0,45&hl=en","Between 1830 and 1844, the Mormons slightly shifted their position on African-American slavery, but maintained the middle ground on the issue overall. When Mormons began …"
G0007,Negro Slaves in Utah,"https://scholar.google.com/scholar?cites=2531796587771118109&as_sdt=5,45&sciodt=0,45&hl=en", Neither White nor Black,http://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.611.8831&rep=rep1&type=pdf,LE Bush; A Mauss,,BOOK,1984,Signature Books,Citeseer,"LE Bush Jr, AL Mauss - Midvale, Utah: Signature Books, 1984 - Citeseer",4,"https://scholar.google.com/scholar?cites=13494208570733349043&as_sdt=5,45&sciodt=0,45&hl=en","Four years after undermining the facile assumptions of the"" Missouri thesis,"" Lester Bush offered his own reconstruction of the history of church teachings on blacks. In his essay, by …"
G0007,Negro Slaves in Utah,"https://scholar.google.com/scholar?cites=2531796587771118109&as_sdt=5,45&sciodt=0,45&hl=en",Fatal Convergence in the Kingdom of God,https://scholarworks.iupui.edu/bitstream/handle/1805/14991/Gordon-2017-Fatal.pdf?sequence=1,SB Gordon; J Shipps,,ARTICLE,2017,Journal of the Early Republic,JSTOR,"SB Gordon, J Shipps - Journal of the Early Republic, 2017 - JSTOR",4,"https://scholar.google.com/scholar?cites=794039275683054560&as_sdt=5,45&sciodt=0,45&hl=en","“O Lord, my God, receive thy spirits, it is for thy Kingdom that I do this.” This was the prayer uttered by a Mormon participant in the notorious Mountain Meadows Massacre of 1857, as …"
G0007,Negro Slaves in Utah,"https://scholar.google.com/scholar?cites=2531796587771118109&as_sdt=5,45&sciodt=0,45&hl=en",Journey of faith: mid-nineteenth century migration of Mississippi Mormons and slaves,https://search.proquest.com/openview/3b315c3c0bfbbb5759ed09bb60952577/1?pq-origsite=gscholar&cbl=18750&diss=y,CA McQuilkin,,THESIS/DISSERTATION,1995,California State University,search.proquest.com,CA McQuilkin - 1995 - search.proquest.com,No citation count,https://scholar.google.comNo citation count,"Abstract Journey of Faith: A Story of Migration By Mississippi Saints, is a narrative describing the journey made by a group of Mississippi converts to Mormonism, during the mid …"
G0007,Negro Slaves in Utah,"https://scholar.google.com/scholar?cites=2531796587771118109&as_sdt=5,45&sciodt=0,45&hl=en"," The slave South in the Far West: California, the Pacific, and proslavery visions of empire",https://repository.upenn.edu/cgi/viewcontent.cgi?article=4413&context=edissertations,"<a href=""/citations?user=5tieav4AAAAJ&amp;hl=en&amp;oi=sra"">K Waite</a>",https://scholar.google.com/citations?user=5tieav4AAAAJ&hl=en&oi=sra,THESIS/DISSERTATION,2016,University of Pennsylvania,search.proquest.com,K Waite - 2016 - search.proquest.com,No citation count,https://scholar.google.comNo citation count,"This dissertation rests on a relatively simple premise: America's road to disunion ran west, and unless we account for the transcontinental and trans-Pacific ambitions of slaveholders …"
G0009,"FIRST WHITE MEN IN SAN JUAN COUNTY, UTAH","https://scholar.google.com/scholar?cites=3292436069610990788&as_sdt=5,45&sciodt=0,45&hl=en", Hole-in-the-Rock: an epic in the colonization of the Great American West,,DE Miller,,BOOK,2011,"Literary Licensing, LLC",Publishing,DE Miller - 2017 - Pickle Partners Publishing,44,"https://scholar.google.com/scholar?cites=996567983562864397&as_sdt=5,45&sciodt=0,45&hl=en",
G0014,The Hastings Cutoff,"https://scholar.google.com/scholar?cites=18222911776705695883&as_sdt=5,45&sciodt=0,45&hl=en", Barrier of Salt; the Story of Great Salt Lake,,RC Ringholz,,BOOK,1970,Deseret Book,Company,RC Ringholz - 1970 - Deseret Book Company,No citation count,https://scholar.google.comNo citation count,
G0015,Reminiscences of John R. Young,"https://scholar.google.com/scholar?cites=3916601495903505233&as_sdt=5,45&sciodt=0,45&hl=en", The mountain meadows massacre,https://books.google.com/books?hl=en&lr=&id=dDiH6lyeyYcC&oi=fnd&pg=PR5&ots=ieNTjPlyi9&sig=DpM3OfnZ3X2zyf1kWPXJyWoCS9I,J Brooks,,BOOK,1962,University of Oklahoma Press,books.google.com,J Brooks - 1962 - books.google.com,277,"https://scholar.google.com/scholar?cites=2599120129395467965&as_sdt=5,45&sciodt=0,45&hl=en","In the Fall of 1857, some 120 California-bound emigrants were killed in lonely Mountain Meadows in southern Utah; only eighteen young children were spared. The men on the …"
G0015,Reminiscences of John R. Young,"https://scholar.google.com/scholar?cites=3916601495903505233&as_sdt=5,45&sciodt=0,45&hl=en", Quilts in Utah: A Reflection of the Western Experience,,S Fox,,BOOK,1981,Salt Lake Art Center,Center,S Fox - 1981 - Salt Lake Art Center,3,"https://scholar.google.com/scholar?cites=11621112063096909280&as_sdt=5,45&sciodt=0,45&hl=en",
G0016,THE KIABAB INDIANS,"https://scholar.google.com/scholar?cites=13862216103251799069&as_sdt=5,45&sciodt=0,45&hl=en",Resource competition and population change: a Kaibab Paiute ethnohistorical case,https://www.jstor.org/stable/481516,RW Stoffle,,ARTICLE,1976,Ethnohistory,JSTOR,"RW Stoffle, MJ Evans - Ethnohistory, 1976 - JSTOR",44,"https://scholar.google.com/scholar?cites=10139628901649127689&as_sdt=5,45&sciodt=0,45&hl=en","This paper is a case analysis of resource competition, population fluctuations, and ethnicity change resulting from Euroamerican intrusion into Kaibab Paiute territory. The various …"
G0018,Black Hawk's Last Raid—1866,"https://scholar.google.com/scholar?cites=13487532843209623578&as_sdt=5,45&sciodt=0,45&hl=en", Mormons and Native Americans: A historical and bibliographical introduction,https://scholarlypublishingcollective.org/uip/dial/article-pdf/18/4/33/1243720/45225400.pdf,DJ Whittaker,,ARTICLE,1985,Dialogue: A Journal of Mormon Thought,scholarlypublishingcollective.org,"DJ Whittaker - Dialogue: A Journal of Mormon …, 1985 - scholarlypublishingcollective.org",32,"https://scholar.google.com/scholar?cites=2272332660115273798&as_sdt=5,45&sciodt=0,45&hl=en","Introduction homas O'Dea (1957, 256) pointed out that Mormons have thought of native Americans from two perspectives. Theologically, their missionary work demanded that the …"
G0018,Black Hawk's Last Raid—1866,"https://scholar.google.com/scholar?cites=13487532843209623578&as_sdt=5,45&sciodt=0,45&hl=en", A Precarious Balance: The Northern Utes and the Black Hawk War,https://scholarlypublishingcollective.org/uip/uhq/article-abstract/57/1/24/205150,W Metcalf,,ARTICLE,1989,Utah Historical Quarterly,scholarlypublishingcollective.org,"W Metcalf - Utah Historical Quarterly, 1989 - scholarlypublishingcollective.org",12,"https://scholar.google.com/scholar?cites=1741209180967306410&as_sdt=5,45&sciodt=0,45&hl=en","The Black Hawk War is of anomaly in the territorial hist version, the war emerged ful into the worst Indian conflict tation creates an enigma for that major wars do not gene problem lies in …"
G0018,Black Hawk's Last Raid—1866,"https://scholar.google.com/scholar?cites=13487532843209623578&as_sdt=5,45&sciodt=0,45&hl=en","Mormons, Indians, and Gentiles and Utah's Black Hawk War",https://search.proquest.com/openview/e62765e9b37876b46d70c2ab3adb1bf5/1?pq-origsite=gscholar&cbl=18750&diss=y,JA Peterson,,THESIS/DISSERTATION,1993,Arizona State University,search.proquest.com,JA Peterson - 1993 - search.proquest.com,2,"https://scholar.google.com/scholar?cites=15243921871972421763&as_sdt=5,45&sciodt=0,45&hl=en","Beginning in 1865 a brilliant Native American named Black Hawk led a combined force of Utes, Navajos, and Paiutes in a series of intense stock raids on the Mormon settlements in …"
G0018,Black Hawk's Last Raid—1866,"https://scholar.google.com/scholar?cites=13487532843209623578&as_sdt=5,45&sciodt=0,45&hl=en", The Ute Mode of War in the Conflict of 1865-68,https://scholarlypublishingcollective.org/uip/uhq/article-abstract/60/4/300/202985,A WINKLER,,ARTICLE,1992,Utah Historical Quarterly,scholarlypublishingcollective.org,"A WINKLER - Utah Historical Quarterly, 1992 - scholarlypublishingcollective.org",No citation count,https://scholar.google.comNo citation count,"The ute mode of war has been inadequately treated in studies of the Black Hawk War to date, and much of the large body of helpful reminiscences and letters relating to the war has …"
G0020,"EARLY DAYS IN"" UTAH'S DIXIE""","https://scholar.google.com/scholar?cites=13058778045742433114&as_sdt=5,45&sciodt=0,45&hl=en"," Relations between the Ute Indians and the United States government, 1848–1900",https://search.proquest.com/openview/ab2172980f4f891e75509db291484374/1?pq-origsite=gscholar&cbl=18750&diss=y,JW Covington,,THESIS/DISSERTATION,1949,University of Oklahoma,search.proquest.com,JW Covington - 1949 - search.proquest.com,9,"https://scholar.google.com/scholar?cites=14557885135214135829&as_sdt=5,45&sciodt=0,45&hl=en",The struggle of the Indians against the overwhelming tide of white migration has provided many interesting episodes in American history. Some tribes gallantly resisted the invaders …
G0020,"EARLY DAYS IN"" UTAH'S DIXIE""","https://scholar.google.com/scholar?cites=13058778045742433114&as_sdt=5,45&sciodt=0,45&hl=en", Frontier Arms of the Mormons,https://scholarlypublishingcollective.org/uip/uhq/article-abstract/42/1/4/207408,HW Gibson,,ARTICLE,1974,Utah Historical Quarterly,scholarlypublishingcollective.org,"HW Gibson - Utah Historical Quarterly, 1974 - scholarlypublishingcollective.org",5,"https://scholar.google.com/scholar?cites=12737976610601159218&as_sdt=5,45&sciodt=0,45&hl=en","Firearms became de-V cisiVELY important for the Mormons on the Missouri fron-tier of the 1830s. Those disastrous years, marked by increasingly violent confrontation with the …"
